"","Year","Month","Day","dailywtmp"
"836",2013,5,3,18.74
"837",2013,5,4,17.0229166666667
"838",2013,5,5,16.4766666666667
"839",2013,5,6,17.0966666666667
"840",2013,5,7,17.4620833333333
"841",2013,5,8,18.30875
"842",2013,5,9,19.2441666666667
"843",2013,5,10,19.5470833333333
"844",2013,5,11,19.9525
"845",2013,5,12,19.7295833333333
"846",2013,5,13,19.832735426009
"847",2013,5,14,18.3879166666667
"848",2013,5,15,19.1966666666667
"849",2013,5,16,20.2308333333333
"850",2013,5,17,21.79125
"851",2013,5,18,23.2175
"852",2013,5,19,23.5979166666667
"853",2013,5,20,24.1191666666667
"854",2013,5,21,23.3854166666667
"855",2013,5,22,23.5242574257426
"856",2013,5,23,22.8491525423729
"857",2013,5,24,22.9915966386555
"858",2013,5,25,20.8483333333333
"859",2013,5,26,20.5944915254237
"860",2013,5,27,22.144537815126
"861",2013,5,28,23.1849372384937
"862",2013,5,29,23.8670833333333
"863",2013,5,30,24.3920833333333
"864",2013,5,31,25.0858333333333
"865",2013,6,1,25.4841666666667
"866",2013,6,2,26.3754166666667
"867",2013,6,3,26.2029166666667
"868",2013,6,4,25.3079166666667
"869",2013,6,5,25.3191666666667
"870",2013,6,6,25.3625
"871",2013,6,7,25.6379166666667
"872",2013,6,8,25.9323529411765
"873",2013,6,9,27.045
"874",2013,6,10,27.4079166666667
"875",2013,6,11,26.5274261603376
"876",2013,6,12,26.7364864864865
"877",2013,6,13,27.064135021097
"878",2013,6,14,26.6620833333333
"879",2013,6,15,24.9029166666667
"880",2013,6,16,25.5558333333333
"881",2013,6,17,26.0414225941423
"882",2013,6,18,25.9702928870293
"883",2013,6,19,25.6120833333333
"884",2013,6,20,24.69375
"885",2013,6,21,25.2183333333333
"886",2013,6,22,26.11125
"887",2013,6,23,26.6116666666667
"888",2013,6,24,27.1170833333333
"889",2013,6,25,27.1962343096234
"890",2013,6,26,26.68875
"891",2013,6,27,26.63
"892",2013,6,28,26.9783333333333
"893",2013,6,29,27.0158333333333
"894",2013,6,30,26.8095833333333
"895",2013,7,1,26.6025
"896",2013,7,2,26.8929166666667
"897",2013,7,3,28.3154166666667
"898",2013,7,4,29.5554166666667
"899",2013,7,5,29.9283333333333
"900",2013,7,6,29.5995833333333
"901",2013,7,7,29.1866666666667
"902",2013,7,8,28.6266666666667
"903",2013,7,9,27.99875
"904",2013,7,10,27.49875
"905",2013,7,11,26.54375
"906",2013,7,12,26.1916666666667
"907",2013,7,13,25.395
"908",2013,7,14,26.7620833333333
"909",2013,7,15,28.1629166666667
"910",2013,7,16,29.715
"911",2013,7,17,30.295
"912",2013,7,18,29.3358333333333
"913",2013,7,19,30.1129166666667
"914",2013,7,20,28.02
"915",2013,7,21,27.4629166666667
"916",2013,7,22,27.37875
"917",2013,7,23,27.6412017167382
"918",2013,7,24,27.4754166666667
"919",2013,7,25,27.8716666666667
"920",2013,7,26,27.9195833333333
"921",2013,7,27,27.8225
"922",2013,7,28,28.3466666666667
"923",2013,7,29,28.8945833333333
"924",2013,7,30,28.5672340425532
"925",2013,7,31,28.2485436893204
"926",2013,8,8,29.7431034482759
"927",2013,8,9,30.2216666666667
"928",2013,8,10,30.020920502092
"929",2013,8,11,30.0166666666667
"930",2013,8,12,30.1795833333333
"931",2013,8,13,29.89875
"932",2013,8,14,29.0008333333333
"933",2013,8,15,27.2154166666667
"934",2013,8,16,26.015
"935",2013,8,17,27.2675
"936",2013,8,18,27.8858333333333
"937",2013,8,19,29.5008438818565
"938",2013,8,20,29.67125
"939",2013,8,21,29.7341666666667
"940",2013,8,22,30.3229166666667
"941",2013,8,23,30.5400943396226
"942",2013,8,24,29.7554621848739
"943",2013,8,25,28.24375
"944",2013,8,26,27.45625
"945",2013,8,27,28.2404166666667
"946",2013,8,28,28.9029166666667
"947",2013,8,29,29.3995833333333
"948",2013,8,30,29.4025
"949",2013,8,31,30.1891666666667
"950",2013,9,1,30.9920833333333
"951",2013,9,2,31.2916666666667
"952",2013,9,3,30.9329166666667
"953",2013,9,4,30.7
"954",2013,9,5,30.7
"955",2013,9,6,30.7
"956",2013,9,7,30.7
"957",2013,9,8,30.7
"958",2013,9,9,30.7
"959",2013,9,10,30.7
"960",2013,9,11,30.7
"961",2013,9,12,30.7
"962",2013,9,13,30.7
"963",2013,9,14,30.7
"964",2013,9,15,30.7
"965",2013,9,16,30.7
"966",2013,9,17,30.7
"967",2013,9,18,30.7
"968",2013,9,19,30.7
"969",2013,9,20,30.7
"970",2013,9,21,30.7
"971",2013,9,22,30.7
"972",2013,9,23,30.7
"973",2013,9,24,30.7
"974",2013,9,25,30.7
"975",2013,9,26,30.7
"976",2013,9,27,30.7
"977",2013,9,28,30.7
"978",2013,9,29,30.7
"979",2013,9,30,30.7
"980",2013,10,1,30.7
"981",2013,10,2,30.7
"982",2013,10,3,30.7
"983",2013,10,4,30.7
"984",2013,10,5,30.7
"985",2013,10,6,30.7
"986",2013,10,7,30.7
"987",2013,10,8,30.7
"988",2013,10,9,30.7
"989",2013,10,10,30.7
"990",2013,10,11,30.7
"991",2013,10,12,30.7
"992",2013,10,13,30.7
"993",2013,10,14,30.7
"994",2013,10,15,30.7
"995",2013,10,16,30.7
"996",2013,10,17,30.7
"997",2013,10,18,30.7
"998",2013,10,19,30.7
"999",2013,10,20,30.7
"1000",2013,10,21,30.7
"1001",2013,10,22,30.7
"1002",2013,10,23,30.7
"1003",2013,10,24,30.7
"1004",2013,10,25,30.7
"1005",2013,10,26,30.7
"1006",2013,10,27,30.7
"1007",2013,10,28,30.7
"1008",2013,10,29,30.7
"1009",2013,10,30,30.7
"1010",2013,10,31,30.7
"1011",2013,11,1,30.7
"1012",2013,11,2,30.7
"1013",2013,11,3,30.7
"1014",2013,11,4,30.7
"1015",2013,11,5,30.7
"1016",2013,11,6,30.7
"1017",2013,11,7,30.7
"1018",2013,11,8,30.7
"1019",2013,11,9,30.7
"1020",2013,11,10,30.7
"1021",2013,11,11,30.7
"1022",2013,11,12,30.7
"1023",2013,11,13,30.7
"1024",2013,11,14,30.7
"1025",2013,11,15,30.7
"1026",2013,11,16,30.7
"1027",2013,11,17,30.7
"1028",2013,11,18,30.7
"1029",2013,11,19,30.7
"1030",2013,11,20,30.7
"1031",2013,11,21,30.7
"1032",2013,11,22,30.7
"1033",2013,11,23,30.7
"1034",2013,11,24,30.7
"1035",2013,11,25,30.7
"1036",2013,11,26,30.7
"1037",2013,11,27,30.7
"1038",2013,11,28,30.7
"1039",2013,11,29,30.7
"1040",2013,11,30,30.7
"1041",2013,12,1,30.7
"1042",2013,12,2,30.7
"1043",2013,12,3,30.7
"1044",2013,12,4,30.7
"1045",2013,12,5,30.7
"1046",2013,12,6,30.7
"1047",2013,12,7,30.7
"1048",2013,12,8,30.7
"1049",2013,12,9,30.7
"1050",2013,12,10,30.7
"1051",2013,12,11,30.7
"1052",2013,12,12,30.7
"1053",2013,12,13,30.7
"1054",2013,12,14,30.7
"1055",2013,12,15,30.7
"1056",2013,12,16,30.7
"1057",2013,12,17,30.7
"1058",2013,12,18,30.7
"1059",2013,12,19,30.7
"1060",2013,12,20,30.7
"1061",2013,12,21,30.7
"1062",2013,12,22,30.7
"1063",2013,12,23,30.7
"1064",2013,12,24,30.7
"1065",2013,12,25,30.7
"1066",2013,12,26,30.7
"1067",2013,12,27,30.7
"1068",2013,12,28,30.7
"1069",2013,12,29,30.7
"1070",2013,12,30,30.7
"1071",2013,12,31,30.7
"1072",2014,1,1,30.7
"1073",2014,1,2,30.7
"1074",2014,1,3,30.7
"1075",2014,1,4,30.7
"1076",2014,1,5,30.7
"1077",2014,1,6,30.7
"1078",2014,1,7,30.7
"1079",2014,1,8,30.7
"1080",2014,1,9,30.7
"1081",2014,1,10,30.7
"1082",2014,1,11,30.7
"1083",2014,1,12,30.7
"1084",2014,1,13,30.7
"1085",2014,1,14,30.7
"1086",2014,1,15,30.7
"1087",2014,1,16,30.7
"1088",2014,1,17,30.7
"1089",2014,1,18,30.7
"1090",2014,1,19,30.7
"1091",2014,1,20,30.7
"1092",2014,1,21,30.7
"1093",2014,1,22,30.7
"1094",2014,1,23,30.7
"1095",2014,1,24,30.7
"1096",2014,1,25,30.7
"1097",2014,1,26,30.7
"1098",2014,1,27,30.7
"1099",2014,1,28,30.7
"1100",2014,1,29,30.7
"1101",2014,1,30,30.7
"1102",2014,1,31,30.7
"1103",2014,2,1,30.7
"1104",2014,2,2,30.7
"1105",2014,2,3,30.7
"1106",2014,2,4,30.7
"1107",2014,2,5,30.7
"1108",2014,2,6,30.7
"1109",2014,2,7,30.7
"1110",2014,2,8,30.7
"1111",2014,2,9,30.7
"1112",2014,2,10,30.7
"1113",2014,2,11,30.7
"1114",2014,2,12,30.7
"1115",2014,2,13,30.7
"1116",2014,2,14,30.7
"1117",2014,2,15,30.7
"1118",2014,2,16,30.7
"1119",2014,2,17,30.7
"1120",2014,2,18,30.7
"1121",2014,2,19,30.7
"1122",2014,2,20,30.7
"1123",2014,2,21,30.7
"1124",2014,2,22,30.7
"1125",2014,2,23,30.7
"1126",2014,2,24,30.7
"1127",2014,2,25,30.7
"1128",2014,2,26,30.7
"1129",2014,2,27,30.7
"1130",2014,2,28,30.7
"1131",2014,3,1,30.7
"1132",2014,3,2,30.7
"1133",2014,3,3,30.7
"1134",2014,3,4,30.7
"1135",2014,3,5,30.7
"1136",2014,3,6,30.7
"1137",2014,3,7,30.7
"1138",2014,3,8,30.7
"1139",2014,3,9,30.7
"1140",2014,3,10,30.7
"1141",2014,3,11,30.7
"1142",2014,3,12,30.7
"1143",2014,3,13,22.575
"1144",2014,3,14,9.52787610619469
"1145",2014,3,15,11.69
"1146",2014,3,16,13.1920833333333
"1147",2014,3,17,11.91
"1148",2014,3,18,10.0266666666667
"1149",2014,3,19,9.99875
"1150",2014,3,20,10.5415966386555
"1151",2014,3,21,10.96
"1152",2014,3,22,12.1691666666667
"1153",2014,3,23,13.6083682008368
"1154",2014,3,24,11.74625
"1155",2014,3,25,10.5771186440678
"1156",2014,3,26,8.6875
"1157",2014,3,27,9.215
"1158",2014,3,28,9.81833333333333
"1159",2014,3,29,11.43
"1160",2014,3,30,13.67125
"1161",2014,3,31,12.2595833333333
"1162",2014,4,1,14.0079166666667
"1163",2014,4,2,15.2916666666667
"1164",2014,4,3,15.7133333333333
"1165",2014,4,4,16.1141666666667
"1166",2014,4,5,17.2066666666667
"1167",2014,4,6,16.9666666666667
"1168",2014,4,7,15.2820833333333
"1169",2014,4,8,16.29
"1170",2014,4,9,16.55625
"1171",2014,4,10,16.4166666666667
"1172",2014,4,11,17.5729166666667
"1173",2014,4,12,18.1866666666667
"1174",2014,4,13,19.4133333333333
"1175",2014,4,14,19.2945833333333
"1176",2014,4,15,18.89
"1177",2014,4,16,16.455
"1178",2014,4,17,13.2616666666667
"1179",2014,4,18,13.0775
"1180",2014,4,19,13.5695833333333
"1181",2014,4,20,13.18125
"1182",2014,4,21,12.7163179916318
"1183",2014,4,22,12.9975
"1184",2014,4,23,14.63125
"1185",2014,4,24,16.3129166666667
"1186",2014,4,25,17.32125
"1187",2014,4,26,17.4579166666667
"1188",2014,4,27,16.9470833333333
"1189",2014,4,28,17.08125
"1190",2014,4,29,17.5475
"1191",2014,4,30,19.1716666666667
"1192",2014,5,1,20.2616666666667
"1193",2014,5,2,20.63875
"1194",2014,5,3,20.2095833333333
"1195",2014,5,4,20.7429166666667
"1196",2014,5,5,20.5679166666667
"1197",2014,5,6,20.5716666666667
"1198",2014,5,7,21.1641666666667
"1199",2014,5,8,21.78375
"1200",2014,5,9,23.0196652719665
"1201",2014,5,10,22.82125
"1202",2014,5,11,22.9175
"1203",2014,5,12,23.8633333333333
"1204",2014,5,13,24.23625
"1205",2014,5,14,24.00625
"1206",2014,5,15,23.43875
"1207",2014,5,16,23.1008333333333
"1208",2014,5,17,22.1791666666667
"1209",2014,5,18,21.4483333333333
"1210",2014,5,19,21.2445833333333
"1211",2014,5,20,20.8295833333333
"1212",2014,5,21,21.3041666666667
"1213",2014,5,22,22.2429166666667
"1214",2014,5,23,23.35375
"1215",2014,5,24,23.2520833333333
"1216",2014,5,25,23.27625
"1217",2014,5,26,23.16625
"1218",2014,5,27,23.3979166666667
"1219",2014,5,28,23.6108333333333
"1220",2014,5,29,24.0833333333333
"1221",2014,5,30,23.4879166666667
"1222",2014,5,31,22.9108333333333
"1223",2014,6,1,22.3504166666667
"1224",2014,6,2,21.5208333333333
"1225",2014,6,3,22.3516666666667
"1226",2014,6,4,23.2116666666667
"1227",2014,6,5,24.1645833333333
"1228",2014,6,6,24.5025
"1229",2014,6,7,24.67375
"1230",2014,6,8,24.5795833333333
"1231",2014,6,9,24.8460251046025
"1232",2014,6,10,24.6920833333333
"1233",2014,6,11,25.2604166666667
"1234",2014,6,12,25.65625
"1235",2014,6,13,26.1970833333333
"1236",2014,6,14,26.246835443038
"1237",2014,6,15,25.1941666666667
"1238",2014,6,16,25.7920833333333
"1239",2014,6,17,26.4629166666667
"1240",2014,6,18,26.3254166666667
"1241",2014,6,19,26.4041666666667
"1242",2014,6,20,26.5366666666667
"1243",2014,6,21,26.4154166666667
"1244",2014,6,22,26.5375
"1245",2014,6,23,26.3020833333333
"1246",2014,6,24,27.0920833333333
"1247",2014,6,25,27.7379166666667
"1248",2014,6,26,28.00625
"1249",2014,6,27,27.5146443514644
"1250",2014,6,28,26.75875
"1251",2014,6,29,26.3770833333333
"1252",2014,6,30,26.66625
"1253",2014,7,1,27.4858333333333
"1254",2014,7,2,28.28
"1255",2014,7,3,27.7570833333333
"1256",2014,7,4,26.5510729613734
"1257",2014,7,5,26.59875
"1258",2014,7,6,25.89
"1259",2014,7,7,26.78875
"1260",2014,7,8,27.2096638655462
"1261",2014,7,9,27.2866108786611
"1262",2014,7,10,27.8245833333333
"1263",2014,7,11,28.2033333333333
"1264",2014,7,12,27.5425
"1265",2014,7,13,27.87125
"1266",2014,7,14,28.1575
"1267",2014,7,15,27.172268907563
"1268",2014,7,16,25.5908333333333
"1269",2014,7,17,24.9929166666667
"1270",2014,7,18,25.2875
"1271",2014,7,19,25.6254166666667
"1272",2014,7,20,26.705
"1273",2014,7,21,27.0720833333333
"1274",2014,7,22,27.2166666666667
"1275",2014,7,23,27.8741666666667
"1276",2014,7,24,27.8075
"1277",2014,7,25,26.6829166666667
"1278",2014,7,26,27.0573221757322
"1279",2014,7,27,27.93875
"1280",2014,7,28,27.71875
"1281",2014,7,29,27.3416666666667
"1282",2014,7,30,26.5845833333333
"1283",2014,7,31,26.5008333333333
"1284",2014,8,1,26.4804166666667
"1285",2014,8,2,25.7612765957447
"1286",2014,8,3,25.2983333333333
"1287",2014,8,4,24.9020833333333
"1288",2014,8,5,25.1170833333333
"1289",2014,8,6,25.84125
"1290",2014,8,7,26.7366666666667
"1291",2014,8,8,26.4479166666667
"1292",2014,8,9,26.2654166666667
"1293",2014,8,10,25.3491666666667
"1294",2014,8,11,26.14875
"1295",2014,8,12,26.5566666666667
"1296",2014,8,13,26.9520833333333
"1297",2014,8,14,26.8158333333333
"1298",2014,8,15,27.0270833333333
"1299",2014,8,16,26.75125
"1300",2014,8,17,27.0091666666667
"1301",2014,8,18,27.5470833333333
"1302",2014,8,19,27.3633333333333
"1303",2014,8,20,27.6720833333333
"1304",2014,8,21,27.5875
"1305",2014,8,22,28.3020833333333
"1306",2014,8,23,27.9320833333333
"1307",2014,8,24,27.3191666666667
"1308",2014,8,25,25.42375
"1309",2014,8,26,25.1679166666667
"1310",2014,8,27,25.8383333333333
"1311",2014,8,28,26.1166666666667
"1312",2014,8,29,27.0008333333333
"1313",2014,8,30,27.5245833333333
"1314",2014,8,31,28.1645833333333
"1315",2014,9,1,28.7375
"1316",2014,9,2,28.7804166666667
"1317",2014,9,3,28.8283333333333
"1318",2014,9,4,28.8104166666667
"1319",2014,9,5,28.4508333333333
"1320",2014,9,6,28.41
"1321",2014,9,7,28.0133333333333
"1322",2014,9,8,26.99625
"1323",2014,9,9,26.6245833333333
"1324",2014,9,10,26.0712328767123
"1325",2014,9,11,26.56125
"1326",2014,9,12,27.1987804878049
"1327",2014,9,13,27.2813953488372
"1328",2014,9,14,26.9761261261261
"1329",2014,9,15,25.2146443514644
"1330",2014,9,16,25.182905982906
"1331",2014,9,17,26.2325
"1332",2014,9,18,24.9595833333333
"1333",2014,9,19,24.2379166666667
"1334",2014,9,20,23.2895833333333
"1335",2014,9,21,23.555900621118
"1336",2014,9,29,24.4196078431373
"1337",2014,9,30,23.665
"1338",2014,10,1,23.5129166666667
"1339",2014,10,2,23.4905172413793
"1340",2014,10,3,23.5516666666667
"1341",2014,10,4,23.5483333333333
"1342",2014,10,5,22.59125
"1343",2014,10,6,21.6204166666667
"1344",2014,10,7,22.0991666666667
"1345",2014,10,8,22.8004219409283
"1346",2014,10,9,23.45
"1347",2014,10,10,23.2583690987124
"1348",2014,10,11,24.2467532467532
"1349",2014,10,12,23.92875
"1350",2014,10,13,23.7770833333333
"1351",2014,10,14,24.3404166666667
"1352",2014,10,15,24.4404166666667
"1353",2014,10,16,23.71625
"1354",2014,10,17,22.2333333333333
"1355",2014,10,18,22.2764705882353
"1356",2014,10,19,21.0542056074766
"1357",2014,10,20,19.9012552301255
"1358",2014,10,21,21.7071729957806
"1359",2014,10,22,21.2625
"1360",2014,10,23,17.7733333333333
"1361",2014,10,24,17.6625
"1362",2014,10,25,18.6041666666667
"1363",2014,10,26,19.3
"1364",2014,10,27,19.4436974789916
"1365",2014,10,28,20.35125
"1366",2014,10,29,21.5390557939914
"1367",2014,10,30,21.4686192468619
"1368",2014,10,31,18.8008510638298
"1369",2014,11,1,17.172268907563
"1370",2014,11,2,13.8008333333333
"1371",2014,11,3,12.0691983122363
"1372",2014,11,4,14.4364016736402
"1373",2014,11,5,15.5818965517241
"1374",2014,11,6,16.7970588235294
"1375",2014,11,7,17.36375
"1376",2014,11,8,16.1221757322176
"1377",2014,11,9,16.7608333333333
"1378",2014,11,10,16.3261603375527
"1379",2014,11,11,17.044769874477
"1380",2014,11,12,17.5360869565217
"1381",2014,11,13,18.1818565400844
"1382",2014,11,14,15.7166666666667
"1383",2014,11,15,11.3422594142259
"1384",2014,11,16,10.8329166666667
"1385",2014,11,17,14.8424369747899
"1386",2014,11,18,16.3933333333333
"1387",2014,11,19,12.6592274678112
"1388",2014,11,20,11.1126582278481
"1389",2014,11,21,11.3245833333333
"1390",2014,11,22,10.3739495798319
"1391",2014,11,23,11.5054393305439
"1392",2014,11,24,15.5966527196653
"1393",2014,11,25,16.8804166666667
"1394",2014,11,26,16.9071729957806
"1395",2014,11,27,15.3677966101695
"1396",2014,11,28,12.6608333333333
"1397",2014,11,29,11.4719665271967
"1398",2014,11,30,12.5225
"1399",2014,12,1,13.66375
"1400",2014,12,2,14.3075313807531
"1401",2014,12,3,14.8629464285714
"1402",2014,12,4,15.1729957805907
"1403",2014,12,5,13.9270833333333
"1404",2014,12,6,14.2016736401674
"1405",2014,12,7,13.7355648535565
"1406",2014,12,8,11.4422594142259
"1407",2014,12,9,11.80125
"1408",2014,12,10,10.8291304347826
"1409",2014,12,11,10.4154811715481
"1410",2014,12,12,9.03723849372385
"1411",2014,12,13,8.4652719665272
"1412",2014,12,14,9.91344537815126
"1413",2014,12,15,11.8148305084746
"1414",2014,12,16,12.3237288135593
"1415",2014,12,17,12.085652173913
"1416",2014,12,18,12.5549356223176
"1417",2014,12,19,12.15
"1418",2014,12,20,11.0504237288136
"1419",2014,12,21,9.77434782608696
"1420",2014,12,22,10.1529661016949
"1421",2014,12,23,12.0094017094017
"1422",2014,12,24,12.5431818181818
"1423",2014,12,25,13.6934782608696
"1424",2014,12,26,13.5
"1425",2014,12,27,12.7193277310924
"1426",2014,12,28,12.5836909871245
"1427",2014,12,29,13.8038961038961
"1428",2014,12,30,12.1403433476395
"1429",2014,12,31,9.868669527897
"1430",2015,1,1,9.13063829787234
"1431",2015,1,2,10.08
"1432",2015,1,3,11.8302127659574
"1433",2015,1,4,15.0252100840336
"1434",2015,1,5,16.110593220339
"1435",2015,1,6,13.5030042918455
"1436",2015,1,7,11.824347826087
"1437",2015,1,8,6.49188034188034
"1438",2015,1,9,5.52575107296137
"1439",2015,1,10,7.25889830508475
"1440",2015,1,11,5.78945147679325
"1441",2015,1,12,9.05965665236051
"1442",2015,1,13,11.0697872340426
"1443",2015,1,14,8.85384615384615
"1444",2015,1,15,8.53041666666667
"1445",2015,1,16,9.81875
"1446",2015,1,17,9.91041666666667
"1447",2015,1,18,10.98375
"1448",2015,1,19,11.9354166666667
"1449",2015,1,20,11.5758333333333
"1450",2015,1,21,12.4116666666667
"1451",2015,1,22,11.8695833333333
"1452",2015,1,23,11.8729166666667
"1453",2015,1,24,13.19125
"1454",2015,1,25,12.2983333333333
"1455",2015,1,26,11.9558333333333
"1456",2015,1,27,9.79541666666667
"1457",2015,1,28,8.05208333333333
"1458",2015,1,29,6.48875
"1459",2015,1,30,7.14833333333333
"1460",2015,1,31,5.34375
"1461",2015,2,1,6.4175
"1462",2015,2,2,9.8625
"1463",2015,2,3,10.06875
"1464",2015,2,4,7.98291666666667
"1465",2015,2,5,9.1175
"1466",2015,2,6,5.86808510638298
"1467",2015,2,7,6.45833333333333
"1468",2015,2,8,10.2408333333333
"1469",2015,2,9,12.2208333333333
"1470",2015,2,10,11.12125
"1471",2015,2,11,6.91625
"1472",2015,2,12,9.20375
"1473",2015,2,13,7.60252100840336
"1474",2015,2,14,6.78583333333333
"1475",2015,2,15,6.64541666666667
"1476",2015,2,16,3.34458333333333
"1477",2015,2,17,6.68166666666667
"1478",2015,2,18,5.68041666666667
"1479",2015,2,19,6.33083333333333
"1480",2015,2,20,2.29166666666667
"1481",2015,2,21,4.37949790794979
"1482",2015,2,22,7.94958333333333
"1483",2015,2,23,8.89708333333333
"1484",2015,2,24,4.345
"1485",2015,2,25,3.22041666666667
"1486",2015,2,26,5.44401709401709
"1487",2015,2,27,4.4125
"1488",2015,2,28,4.32363636363636
"1489",2015,3,1,3.98070175438597
"1490",2015,3,2,5.54884792626728
"1491",2015,3,3,6.31594827586207
"1492",2015,3,4,6.88166666666667
"1493",2015,3,5,9.35083333333333
"1494",2015,3,6,7.82911392405063
"1495",2015,3,7,5.04027149321267
"1496",2015,3,8,8.10164835164835
"1497",2015,3,9,10.1470338983051
"1498",2015,3,10,11.2787878787879
"1499",2015,3,11,13.6961538461538
"1500",2015,3,12,14.3722222222222
"1501",2015,3,13,12.6676470588235
"1502",2015,3,14,13.4366666666667
"1503",2015,3,15,15.3333333333333
"1504",2015,3,16,15.4095833333333
"1505",2015,3,17,15.7448275862069
"1506",2015,3,18,13.9008695652174
"1507",2015,3,19,12.7175965665236
"1508",2015,3,20,11.4970588235294
"1509",2015,3,21,12.9486725663717
"1510",2015,3,22,14.2587234042553
"1511",2015,3,23,13.235
"1512",2015,3,24,11.31375
"1513",2015,3,25,12.2616666666667
"1514",2015,3,26,13.6706382978723
"1515",2015,3,27,15.3965217391304
"1516",2015,3,28,12.2951327433628
"1517",2015,3,29,10.0017441860465
"1518",2015,3,30,10.9790909090909
"1519",2015,3,31,12.0765486725664
"1520",2015,4,1,13.8841666666667
"1521",2015,4,2,13.7770833333333
"1522",2015,4,3,15.5487068965517
"1523",2015,4,4,17.0517543859649
"1524",2015,4,5,16.0091703056769
"1525",2015,4,6,16.3869198312236
"1526",2015,4,7,17.7069565217391
"1527",2015,4,8,17.6251256281407
"1528",2015,4,9,17.9593984962406
"1529",2015,4,10,17.3884892086331
"1530",2015,4,11,18.707949790795
"1531",2015,4,12,17.6546218487395
"1532",2015,4,13,17.9205240174672
"1533",2015,4,14,18.9737991266376
"1534",2015,4,15,19.1754385964912
"1535",2015,4,16,17.7827586206897
"1536",2015,4,17,18.7064655172414
"1537",2015,4,18,19.4017316017316
"1538",2015,4,19,19.1426724137931
"1539",2015,4,20,19.2445833333333
"1540",2015,4,21,20.3566666666667
"1541",2015,4,22,20.45
"1542",2015,4,23,19.9051948051948
"1543",2015,4,24,18.9305676855895
"1544",2015,4,25,18.5243243243243
"1545",2015,4,26,18.0189427312775
"1546",2015,4,27,16.2827433628319
"1547",2015,4,28,16.6777251184834
"1548",2015,4,29,17.4843049327354
"1549",2015,4,30,18.3327586206897
"1550",2015,5,1,17.6787610619469
"1551",2015,5,2,15.4247787610619
"1552",2015,5,3,16.4112612612613
"1553",2015,5,4,17.64
"1554",2015,5,5,18.8830357142857
"1555",2015,5,6,19.8401673640167
"1556",2015,5,7,20.4021276595745
"1557",2015,5,8,20.8430962343096
"1558",2015,5,9,21.7859649122807
"1559",2015,5,10,21.9820833333333
"1560",2015,5,11,21.9106837606838
"1561",2015,5,12,21.8
"1562",2015,5,13,23.0245833333333
"1563",2015,5,14,21.6079831932773
"1564",2015,5,15,20.8054166666667
"1565",2015,5,16,21.4841666666667
"1566",2015,5,17,22.5209401709402
"1567",2015,5,18,22.9587234042553
"1568",2015,5,19,22.8541666666667
"1569",2015,5,20,22.9781512605042
"1570",2015,5,21,22.765690376569
"1571",2015,5,22,22.5567226890756
"1572",2015,5,23,22.515
"1573",2015,5,24,22.9266666666667
"1574",2015,5,25,23.6345833333333
"1575",2015,5,26,23.9858333333333
"1576",2015,5,27,23.9408333333333
"1577",2015,5,28,24.1042016806723
"1578",2015,5,29,24.8289915966387
"1579",2015,5,30,25.4583333333333
"1580",2015,5,31,25.80125
"1581",2015,6,1,26.3282511210762
"1582",2015,6,2,26.2548117154812
"1583",2015,6,3,25.4604166666667
"1584",2015,6,4,25.1672268907563
"1585",2015,6,5,25.7129166666667
"1586",2015,6,6,25.6916666666667
"1587",2015,6,7,25.4345833333333
"1588",2015,6,8,25.1422594142259
"1589",2015,6,9,25.4391666666667
"1590",2015,6,10,25.9116666666667
"1591",2015,6,11,26.3808333333333
"1592",2015,6,12,27.1045833333333
"1593",2015,6,13,27.3220833333333
"1594",2015,6,14,27.5433333333333
"1595",2015,6,15,28.1316666666667
"1596",2015,6,16,28.9529166666667
"1597",2015,6,17,28.2870833333333
"1598",2015,6,18,27.72625
"1599",2015,6,19,28.3121338912134
"1600",2015,6,20,27.7245833333333
"1601",2015,6,21,27.9504166666667
"1602",2015,6,22,28.2695833333333
"1603",2015,6,23,28.6154166666667
"1604",2015,6,24,28.4279166666667
"1605",2015,6,25,27.5208333333333
"1606",2015,6,26,27.4070833333333
"1607",2015,6,27,27.45625
"1608",2015,6,28,27.1295833333333
"1609",2015,6,29,26.8758333333333
"1610",2015,6,30,27.3425
"1611",2015,7,1,27.5708333333333
"1612",2015,7,2,26.7458333333333
"1613",2015,7,3,25.8079166666667
"1614",2015,7,4,25.3466666666667
"1615",2015,7,5,26.328870292887
"1616",2015,7,6,26.6904166666667
"1617",2015,7,7,27.0944444444444
"1618",2015,7,8,27.5491666666667
"1619",2015,7,9,27.7169491525424
"1620",2015,7,10,27.6113445378151
"1621",2015,7,11,26.8525210084034
"1622",2015,7,12,27.3767932489451
"1623",2015,7,13,27.3994413407821
"1624",2015,7,14,26.3836134453782
"1625",2015,7,15,26.0260504201681
"1626",2015,7,16,26.4173728813559
"1627",2015,7,17,26.7251046025105
"1628",2015,7,18,27.421186440678
"1629",2015,7,19,27.9284518828452
"1630",2015,7,20,27.4776371308017
"1631",2015,7,21,27.86125
"1632",2015,7,22,27.9820833333333
"1633",2015,7,23,27.2933333333333
"1634",2015,7,24,26.8645833333333
"1635",2015,7,25,26.995
"1636",2015,7,26,27.161135371179
"1637",2015,7,27,27.5629166666667
"1638",2015,7,28,27.9683333333333
"1639",2015,7,29,28.3029166666667
"1640",2015,7,30,28.5331896551724
"1641",2015,7,31,28.3795833333333
"1642",2015,8,1,27.2983333333333
